chunk_vid_id,chunk_vid_duration,chunk_vid_dimention,chunk_vid_definition,chunk_vid_caption,chunk_vid_licensedContent,chunk_vid_projection
t1Lt9QBB0Uk,PT36S,2d,hd,FALSE,TRUE,rectangular
AtuahhTuPPI,PT3M39S,2d,hd,FALSE,TRUE,rectangular
R79WekY7zOg,PT11M55S,2d,hd,FALSE,TRUE,rectangular
B_Mm-YZ93w4,PT26M57S,2d,hd,FALSE,TRUE,rectangular
iP_F_k2rtpg,PT13M1S,2d,hd,FALSE,TRUE,rectangular
bBeZSuHI4Qc,PT3M5S,2d,hd,TRUE,TRUE,rectangular
J2sW-P3AH48,PT10M9S,2d,hd,FALSE,TRUE,rectangular
Yi1vVk3Owk4,PT8M2S,2d,hd,FALSE,TRUE,rectangular
cdBudb1JSbM,PT12M12S,2d,hd,FALSE,TRUE,rectangular
lzMG_CV1yVU,PT26S,2d,hd,FALSE,TRUE,rectangular
bCcsy5MQHHo,PT12M38S,2d,hd,FALSE,TRUE,rectangular
HmtyTp8cprA,PT2M17S,2d,hd,FALSE,FALSE,rectangular
hPl6CRihDdg,PT2M36S,2d,hd,FALSE,TRUE,rectangular
FfA93Q8ofb4,PT33M23S,2d,hd,FALSE,TRUE,rectangular
hLpAZ8_BZS4,PT3M11S,2d,hd,TRUE,TRUE,rectangular
o288oMXhYdM,PT22M51S,2d,hd,FALSE,TRUE,rectangular
_mrr3UNALww,PT1M38S,2d,hd,FALSE,TRUE,rectangular
lTVqLUozo2E,PT4M47S,2d,hd,FALSE,TRUE,rectangular
nh2IXdXHqfY,PT20M10S,2d,hd,TRUE,TRUE,rectangular
Wz13LQiGeBs,PT23M6S,2d,hd,FALSE,TRUE,rectangular
ZIlXOjxd9H4,PT11M25S,2d,hd,FALSE,TRUE,rectangular
zhzou1ddUKk,PT3M40S,2d,hd,FALSE,TRUE,rectangular
taIPXM8ICwo,PT3M14S,2d,hd,FALSE,TRUE,rectangular
cOU9x3PLJ3w,PT45S,2d,hd,FALSE,TRUE,rectangular
8MHNH9jhmDI,PT13M55S,2d,hd,TRUE,TRUE,rectangular
Y19q-7VN2WI,PT4M32S,2d,hd,TRUE,TRUE,rectangular
Rbb4qA03PeI,PT11M4S,2d,hd,FALSE,TRUE,rectangular
3vrkkNJQSh0,PT15S,2d,hd,FALSE,FALSE,rectangular
Ht5ScrEKcnY,PT6M31S,2d,hd,FALSE,TRUE,rectangular
NFvdRunys4Q,PT20M8S,2d,hd,FALSE,TRUE,rectangular
NPtWC6nS4Gc,PT17M24S,2d,hd,FALSE,TRUE,rectangular
ikdG0QTlPR0,PT27M11S,2d,hd,FALSE,TRUE,rectangular
DV0bLLbP-XY,PT33S,2d,hd,FALSE,TRUE,rectangular
qOzsy6IHNUM,PT50M41S,2d,hd,FALSE,TRUE,rectangular
4rdAQmFKMo4,PT10M4S,2d,hd,FALSE,TRUE,rectangular
3HSf-xgZBfE,PT2M26S,2d,hd,FALSE,TRUE,rectangular
JNUJZFK3K8I,PT28M55S,2d,hd,FALSE,TRUE,rectangular
Kh2NRdVx_ns,PT12M52S,2d,hd,TRUE,TRUE,rectangular
46vzApMA4jI,PT3M12S,2d,hd,TRUE,TRUE,rectangular
JDfCavVKBC0,PT7M20S,2d,hd,TRUE,TRUE,rectangular
6HNFGLCaVFI,PT4M16S,2d,hd,FALSE,TRUE,rectangular
FjZjQaU76Ag,PT12M48S,2d,hd,FALSE,TRUE,rectangular
QqjtXXdP8cc,PT15M24S,2d,hd,FALSE,TRUE,rectangular
ToezIwlUojM,PT23S,2d,hd,FALSE,TRUE,rectangular
#NAME?,PT16M44S,2d,hd,TRUE,TRUE,rectangular
#NAME?,PT14M23S,2d,hd,TRUE,TRUE,rectangular
MBBQ-3nsLhA,PT10M51S,2d,hd,FALSE,TRUE,rectangular
x8N3KIqPuVI,PT41S,2d,hd,FALSE,TRUE,rectangular
OrNyZ7X87sE,PT3M,2d,hd,FALSE,TRUE,rectangular
cXuPSXLuWjI,PT14M1S,2d,hd,FALSE,TRUE,rectangular
8-whtmgiUNA,PT1M55S,2d,hd,FALSE,TRUE,rectangular
Mvy73HJNMUw,PT22M13S,2d,hd,FALSE,TRUE,rectangular
TVV_m0CODPs,PT10M55S,2d,hd,FALSE,TRUE,rectangular
d3zLBGfFmvo,PT3M57S,2d,hd,FALSE,FALSE,rectangular
#NAME?,PT17M30S,2d,hd,FALSE,TRUE,rectangular
uQpWV02jJ9k,PT1M21S,2d,hd,FALSE,TRUE,rectangular
oODreucZqmM,PT25M,2d,hd,FALSE,TRUE,rectangular
Eu8V_WADjCw,PT55S,2d,hd,FALSE,TRUE,rectangular
7CjIQnNyFRM,PT12M2S,2d,hd,FALSE,TRUE,rectangular
3dZi7SXLfo4,PT6M13S,2d,hd,FALSE,TRUE,rectangular
nDLfbHPEAGo,PT14M49S,2d,hd,FALSE,TRUE,rectangular
BTpVrgLTE-k,PT49S,2d,hd,FALSE,TRUE,rectangular
xm2c7R6H1sA,PT30M16S,2d,hd,FALSE,TRUE,rectangular
ObV-kDtLYiY,PT12M59S,2d,hd,FALSE,TRUE,rectangular
5_TN7_-bUdQ,PT16M50S,2d,hd,FALSE,TRUE,rectangular
Lkm0O7ultvA,PT15M33S,2d,hd,FALSE,TRUE,rectangular
4dvRm9UJnac,PT20S,2d,hd,FALSE,FALSE,rectangular
#NAME?,PT3M29S,2d,hd,FALSE,TRUE,rectangular
QS7es3u3myY,PT16M4S,2d,hd,FALSE,TRUE,rectangular
AZhSLAvNI_A,PT49M43S,2d,hd,FALSE,TRUE,rectangular
QLQiF0aX4X8,PT42S,2d,hd,FALSE,FALSE,rectangular
DeedWJatRnU,PT15M56S,2d,hd,FALSE,TRUE,rectangular
cw7XVSX5XI4,PT15S,2d,hd,FALSE,FALSE,rectangular
GPJ210kTrDw,PT17M35S,2d,hd,FALSE,TRUE,rectangular
i_mLxyIXpSY,PT21M48S,2d,hd,TRUE,TRUE,rectangular
R4LlCyqOTHY,PT16M57S,2d,hd,FALSE,TRUE,rectangular
JuCHy5DCbcg,PT1M20S,2d,hd,FALSE,TRUE,rectangular
ErQY2-pUZ-s,PT8M26S,2d,hd,FALSE,TRUE,rectangular
9gIXoaB-Jik,PT32M40S,2d,hd,FALSE,FALSE,rectangular
WYQotXDMp0g,PT41S,2d,hd,FALSE,TRUE,rectangular
dpZ8U8y-tpw,PT10M21S,2d,hd,FALSE,TRUE,rectangular
hFdG9tpCGx8,PT6M9S,2d,hd,TRUE,TRUE,rectangular
J6gDXOEeXok,PT11M52S,2d,hd,FALSE,TRUE,rectangular
ZWiN9S20AV4,PT23M28S,2d,hd,FALSE,TRUE,rectangular
lBoXPw5k9Wo,PT31M30S,2d,hd,FALSE,TRUE,rectangular
6BfjU34mEi0,PT1M,2d,hd,FALSE,TRUE,rectangular
CY6W3AdKseg,PT34S,2d,hd,FALSE,TRUE,rectangular
5q4bWn_GFWc,PT1M38S,2d,hd,TRUE,TRUE,rectangular
sgJ1VZvvyn4,PT13M58S,2d,hd,FALSE,TRUE,rectangular
qkmc2A3_4BM,PT14M5S,2d,hd,FALSE,TRUE,rectangular
lvu0N9qDWkU,PT18M17S,2d,hd,FALSE,TRUE,rectangular
Hm_RBernDzw,PT1M40S,2d,hd,FALSE,TRUE,rectangular
n9x6TkhfAlQ,PT12M4S,2d,hd,FALSE,TRUE,rectangular
jp-4k2pdR6g,PT49M4S,2d,hd,FALSE,TRUE,rectangular
iV5dWfbs01o,PT12M6S,2d,hd,FALSE,TRUE,rectangular
VqcgniJN9ig,PT25S,2d,hd,FALSE,TRUE,rectangular
3qGwI2wbH80,PT41S,2d,hd,FALSE,TRUE,rectangular
150yNdbjBPs,PT32S,2d,hd,FALSE,TRUE,rectangular
UxLXXimIkvI,PT41M59S,2d,hd,FALSE,TRUE,rectangular
VyDQdswNNK8,PT14M2S,2d,hd,TRUE,TRUE,rectangular
HDhEp6GwLIk,PT34M39S,2d,hd,FALSE,TRUE,rectangular
tqaVPn4YFaY,PT20M58S,2d,hd,FALSE,TRUE,rectangular
OASTvqNGspE,PT1M,2d,hd,FALSE,FALSE,rectangular
A9BzYvQqb98,PT19M50S,2d,hd,FALSE,TRUE,rectangular
Q9hy5ZxXaZA,PT32M20S,2d,hd,FALSE,TRUE,rectangular
1EHJoUny8BY,PT40S,2d,hd,FALSE,TRUE,rectangular
Nt_OSXT0mkU,PT1M,2d,hd,FALSE,TRUE,rectangular
Cf_a3YbzEWg,PT18M20S,2d,hd,FALSE,TRUE,rectangular
wrp7awtUOSU,PT3M46S,2d,hd,FALSE,FALSE,rectangular
wXqHtF4I3M8,PT1M,2d,hd,FALSE,TRUE,rectangular
Kg1ozC1Xz-s,PT17S,2d,hd,FALSE,FALSE,rectangular
wmuZ07L1DlQ,PT59S,2d,hd,FALSE,FALSE,rectangular
4uIkj0Mc5_U,PT21M39S,2d,hd,FALSE,TRUE,rectangular
nt5xf7Jgjz8,PT3M16S,2d,hd,FALSE,TRUE,rectangular
a5NXWi5vfXM,PT18M33S,2d,hd,FALSE,TRUE,rectangular
Kn3rG2amroU,PT48M51S,2d,hd,FALSE,TRUE,rectangular
b-qqCfcA03k,PT38M37S,2d,hd,FALSE,TRUE,rectangular
5b9V6hJH-eU,PT20M25S,2d,hd,FALSE,TRUE,rectangular
ofbJfn_seYc,PT18M39S,2d,hd,TRUE,TRUE,rectangular
jNqhUIYZM8Q,PT23M3S,2d,hd,FALSE,TRUE,rectangular
cvibBHQWHDE,PT59S,2d,hd,FALSE,FALSE,rectangular
fu9__50sqO4,PT21M6S,2d,hd,FALSE,TRUE,rectangular
6Izjz2aEzgs,PT19M21S,2d,hd,FALSE,TRUE,rectangular
V5WocgxL-i4,PT42S,2d,hd,FALSE,FALSE,rectangular
3l96JdiSW8U,PT23M12S,2d,hd,FALSE,TRUE,rectangular
0LR44GnewOY,PT11M47S,2d,hd,TRUE,TRUE,rectangular
R4wZTaxDxQM,PT8M56S,2d,hd,FALSE,TRUE,rectangular
RLtpPoLyV3o,PT13M23S,2d,hd,FALSE,TRUE,rectangular
Ozb-hBVQK9c,PT30M3S,2d,hd,FALSE,TRUE,rectangular
O4stI2TVPIc,PT22M54S,2d,hd,TRUE,TRUE,rectangular
z8TwK5RAQhs,PT16S,2d,hd,FALSE,FALSE,rectangular
h_xv9zvdkFg,PT9M42S,2d,hd,TRUE,TRUE,rectangular
boodat7skSs,PT29M50S,2d,hd,FALSE,TRUE,rectangular
Mn0hsbV9jSA,PT5M24S,2d,hd,FALSE,FALSE,rectangular
e5dVAGDAHNk,PT14M48S,2d,hd,FALSE,TRUE,rectangular
TAq-5eWtcd0,PT8M49S,2d,hd,FALSE,TRUE,rectangular
8Htzs2FiA4w,PT8M42S,2d,hd,FALSE,TRUE,rectangular
uFcvT2_6BcE,PT8M6S,2d,hd,TRUE,TRUE,rectangular
b8yFW2vBKrU,PT2M42S,2d,hd,FALSE,TRUE,rectangular
CVE-nY81mSE,PT4M54S,2d,hd,FALSE,FALSE,rectangular
oG5bzFU1u94,PT1M8S,2d,hd,TRUE,TRUE,rectangular
9LzMaPzYZSM,PT2M27S,2d,hd,FALSE,TRUE,rectangular
YeCn3or0XWs,PT56S,2d,hd,FALSE,TRUE,rectangular
jwa-_mw3-Jk,PT12M49S,2d,hd,FALSE,TRUE,rectangular
RXvzM9PPEAc,PT13M5S,2d,hd,TRUE,TRUE,rectangular
DsY5TEgRdgU,PT25M12S,2d,hd,TRUE,TRUE,rectangular
rssBd3fX8fw,PT3M28S,2d,hd,TRUE,TRUE,rectangular
MdOvWQxU9A8,PT13M32S,2d,hd,FALSE,TRUE,rectangular
WFaMql7YNqA,PT34S,2d,hd,FALSE,TRUE,rectangular
y9kkXTucnLU,PT4M14S,2d,hd,TRUE,TRUE,rectangular
f7uWr0_Gzuw,PT3M,2d,hd,FALSE,TRUE,rectangular
Cf6Kc3S6oHk,PT7M30S,2d,hd,TRUE,TRUE,rectangular
WvRP4e8UdiY,PT7M16S,2d,hd,FALSE,TRUE,rectangular
Gtzb1jQ0qzU,PT16M39S,2d,hd,FALSE,TRUE,rectangular
c3UkFNsRENU,PT30S,2d,hd,FALSE,TRUE,rectangular
7LdLZmh0sws,PT33S,2d,hd,FALSE,FALSE,rectangular
yEdKdICbNgw,PT15M58S,2d,hd,FALSE,TRUE,rectangular
3RUO9cYglC0,PT25M58S,2d,hd,FALSE,TRUE,rectangular
375vzqw5Eg4,PT8M41S,2d,hd,FALSE,TRUE,rectangular
tO_iiUuV1qk,PT13M45S,2d,hd,TRUE,TRUE,rectangular
Skosdgd6IW4,PT8M9S,2d,hd,FALSE,TRUE,rectangular
2JrbcZDwJtQ,PT38M44S,2d,hd,FALSE,TRUE,rectangular
92ghPjHObqA,PT14M45S,2d,hd,FALSE,TRUE,rectangular
tK3TzA6omu8,PT29M46S,2d,hd,FALSE,TRUE,rectangular
dq8k97KRWwY,PT1M,2d,hd,FALSE,TRUE,rectangular
NuUqp8q5S_8,PT4M14S,2d,hd,FALSE,TRUE,rectangular
fvr6PwwhVJ8,PT20M59S,2d,hd,FALSE,TRUE,rectangular
bW23R8qVvYo,PT22M26S,2d,hd,FALSE,TRUE,rectangular
SM-Ilh2lHZk,PT3M39S,2d,hd,FALSE,TRUE,rectangular
ObT6ytYd9SU,PT1M38S,2d,hd,FALSE,FALSE,rectangular
f6KpCBYx58s,PT3M5S,2d,hd,FALSE,TRUE,rectangular
8nBHC1EhA8Q,PT8M11S,2d,hd,FALSE,TRUE,rectangular
hTFJ3MQSjWo,PT2M59S,2d,hd,FALSE,TRUE,rectangular
kBtoo_QeqK0,PT10M31S,2d,hd,FALSE,TRUE,rectangular
AmLlYA75kDE,PT57S,2d,hd,FALSE,TRUE,rectangular
EQPMSb4GwsI,PT8M41S,2d,hd,FALSE,TRUE,rectangular
N5Xa-wS4_XQ,PT23M7S,2d,hd,FALSE,TRUE,rectangular
fZv2VYzzvLs,PT11M7S,2d,hd,FALSE,TRUE,rectangular
wCHTPaiAOsc,PT40S,2d,hd,FALSE,TRUE,rectangular
A-q7up_fcRM,PT1M36S,2d,hd,FALSE,TRUE,rectangular
mLJIxm6eF8I,PT2M52S,2d,hd,FALSE,TRUE,rectangular
DoKUer_UdFI,PT15M44S,2d,hd,FALSE,TRUE,rectangular
PcEpaiL_ey8,PT21M39S,2d,hd,FALSE,TRUE,rectangular
7Vj_-37UtqQ,PT19S,2d,hd,FALSE,TRUE,rectangular
x7Krla_UxRg,PT1M58S,2d,hd,TRUE,TRUE,rectangular
clt1bcfeb2w,PT29M26S,2d,hd,FALSE,TRUE,rectangular
Qkj2_lqa3Ng,PT12M51S,2d,hd,FALSE,TRUE,rectangular
aoXJfuPaFF8,PT26M54S,2d,hd,TRUE,TRUE,rectangular
pYpIIwymJ9s,PT9M53S,2d,hd,FALSE,TRUE,rectangular
8NeFPEAu9CA,PT3M6S,2d,hd,FALSE,TRUE,rectangular
P2B44DBgclw,PT24M8S,2d,hd,TRUE,TRUE,rectangular
tnMr9abBX7k,PT33S,2d,hd,FALSE,FALSE,rectangular
3Ohni7GiWFI,PT8M4S,2d,hd,FALSE,TRUE,rectangular
QsULZ1GhB7I,PT13M55S,2d,hd,FALSE,TRUE,rectangular
8hy-OYsvhHQ,PT14M4S,2d,hd,FALSE,TRUE,rectangular
HFp-v6qk_vM,PT6M20S,2d,hd,FALSE,TRUE,rectangular
rFtoNjPs9bA,PT6M2S,2d,hd,FALSE,TRUE,rectangular
5PTf4tl3JKo,PT55S,2d,hd,FALSE,TRUE,rectangular
5mWdBWiTdek,PT11M10S,2d,hd,FALSE,TRUE,rectangular
WX_u20gE52U,PT13M48S,2d,hd,FALSE,TRUE,rectangular
cQpq56FmIN4,PT3M25S,2d,hd,FALSE,TRUE,rectangular
AYGu8NeuNmQ,PT9M2S,2d,hd,FALSE,TRUE,rectangular
co-4e2N5cwc,PT25M22S,2d,hd,TRUE,TRUE,rectangular
rSBJ_BowgtU,PT22M38S,2d,hd,FALSE,TRUE,rectangular
AXK0BrIaOrw,PT34S,2d,hd,FALSE,TRUE,rectangular
OBziHxBmoHM,PT32M48S,2d,hd,FALSE,TRUE,rectangular
_fz7Q_z0d0U,PT11M45S,2d,hd,TRUE,TRUE,rectangular
x5UIq_nGpQA,PT9M55S,2d,hd,FALSE,TRUE,rectangular
S25R6a6FsxQ,PT8M11S,2d,hd,FALSE,TRUE,rectangular
6uSiazIcEN4,PT9M57S,2d,hd,FALSE,TRUE,rectangular
4eWmr6w0JjM,PT20M10S,2d,hd,FALSE,TRUE,rectangular
-223jAcyIBk,PT10M48S,2d,hd,TRUE,TRUE,rectangular
d_SpreHLsYE,PT3M26S,2d,hd,TRUE,FALSE,rectangular
11I-3cJ4BIg,PT48S,2d,hd,FALSE,TRUE,rectangular
jHSnBRgLp8g,PT14M4S,2d,hd,FALSE,TRUE,rectangular
UF3pPkm1uz0,PT25M36S,2d,hd,TRUE,TRUE,rectangular
IuqKeD7MsKs,PT15S,2d,hd,FALSE,FALSE,rectangular
MshH6ajPKP4,PT34S,2d,hd,FALSE,TRUE,rectangular
qIrRBa_5E0I,PT15S,2d,hd,FALSE,FALSE,rectangular
AfQOh7h43Yg,PT47M9S,2d,hd,TRUE,TRUE,rectangular
TsN8YpvOXxA,PT8M46S,2d,hd,FALSE,TRUE,rectangular
T9aeMccUPY0,PT21M1S,2d,hd,FALSE,TRUE,rectangular
Vs9a4hDkrp0,PT2M57S,2d,hd,TRUE,TRUE,rectangular
x3Mz88LKU8o,PT11M49S,2d,hd,FALSE,TRUE,rectangular
QpbViX_rbyA,PT11M22S,2d,hd,FALSE,TRUE,rectangular
dl1oXFSnfIo,PT16M,2d,hd,FALSE,TRUE,rectangular
v56R17Q_XYY,PT9M12S,2d,hd,FALSE,TRUE,rectangular
YBuWg5iZjB4,PT11M10S,2d,hd,FALSE,TRUE,rectangular
kXIZpq_lSsE,PT47S,2d,hd,FALSE,TRUE,rectangular
hSb8Ck9shEw,PT3M48S,2d,hd,FALSE,FALSE,rectangular
QhqGCPMfkNM,PT1M1S,2d,hd,TRUE,FALSE,rectangular
WH_ugKNCKlQ,PT20M44S,2d,hd,FALSE,TRUE,rectangular
3BOzDlV7Dig,PT8M26S,2d,hd,FALSE,TRUE,rectangular
lObhiNlkNdg,PT29M42S,2d,hd,FALSE,TRUE,rectangular
01Jfgwwp4d8,PT44S,2d,hd,FALSE,TRUE,rectangular
qilHmcQrzBM,PT10M58S,2d,hd,FALSE,TRUE,rectangular
XmsWWbLMOUk,PT24M53S,2d,hd,FALSE,TRUE,rectangular
Gai2J6HxIug,PT4M24S,2d,hd,FALSE,TRUE,rectangular
Uebto73ZUFQ,PT1M48S,2d,hd,FALSE,FALSE,rectangular
c7XSdYFn5tw,PT17M50S,2d,hd,FALSE,TRUE,rectangular
iTSA0W1qsUM,PT2M4S,2d,hd,FALSE,FALSE,rectangular
2STkxS5tm1k,PT33S,2d,hd,FALSE,TRUE,rectangular
hJq8RHpXFlE,PT34S,2d,hd,FALSE,TRUE,rectangular
UxDWGW7Z67I,PT3M5S,2d,hd,TRUE,TRUE,rectangular
pvy9usF7ohE,PT7M57S,2d,hd,TRUE,TRUE,rectangular
VAuhT5241h8,PT1M2S,2d,hd,TRUE,FALSE,rectangular
3MDPk-4P6qg,PT9M9S,2d,hd,FALSE,TRUE,rectangular
l-fZh5Maq0k,PT4M2S,2d,hd,TRUE,TRUE,rectangular
Sbcb80PLjW4,PT9M23S,2d,hd,FALSE,TRUE,rectangular
nK9SNXuZq_4,PT18M45S,2d,hd,FALSE,TRUE,rectangular
CF2fcavLK28,PT15M33S,2d,hd,FALSE,TRUE,rectangular
3wkmdd3amm8,PT1M,2d,hd,FALSE,TRUE,rectangular
DCRlejdOadU,PT17M25S,2d,hd,FALSE,TRUE,rectangular
YLB3BUGODM4,PT20M4S,2d,hd,FALSE,TRUE,rectangular
ctptIeqAzEY,PT12M22S,2d,hd,FALSE,TRUE,rectangular
0MpkIuyhJ1Y,PT6M20S,2d,hd,FALSE,TRUE,rectangular
XuDMawgx5Mw,PT20M35S,2d,hd,TRUE,FALSE,rectangular
4Cmw_09WZ2A,PT14M35S,2d,hd,FALSE,TRUE,rectangular
maPPuw0QzI4,PT35S,2d,hd,FALSE,FALSE,rectangular
HfV_GyC3oM4,PT9M26S,2d,hd,TRUE,TRUE,rectangular
Yov854ZT1lg,PT29M6S,2d,hd,FALSE,TRUE,rectangular
fmd0pMKxjhA,PT8M15S,2d,hd,FALSE,TRUE,rectangular
4duWpEFDwjM,PT59S,2d,hd,FALSE,TRUE,rectangular
HxG4bI_Orr0,PT1M,2d,hd,FALSE,TRUE,rectangular
e2YGkHFca94,PT2M2S,2d,hd,FALSE,TRUE,rectangular
G6SYVV_Pu5Y,PT16M44S,2d,hd,FALSE,TRUE,rectangular
h3NhX6-5mO0,PT3M49S,2d,hd,FALSE,FALSE,rectangular
WFsAon_TWPQ,PT3M25S,2d,hd,FALSE,TRUE,rectangular
9zcaaYpiUEU,PT25M22S,2d,hd,FALSE,TRUE,rectangular
3dNZA5YivtA,PT18M37S,2d,hd,FALSE,TRUE,rectangular
wlnBhfA4lJs,PT12M40S,2d,hd,TRUE,TRUE,rectangular
WfqZ5nCKGDQ,PT15M7S,2d,hd,FALSE,TRUE,rectangular
EOeZjYZtmKA,PT13M27S,2d,hd,TRUE,FALSE,rectangular
HKYhNwzBA8w,PT6M13S,2d,hd,TRUE,TRUE,rectangular
xrCNACh7kws,PT23S,2d,hd,FALSE,TRUE,rectangular
HYhdX2WiRUc,PT50S,2d,hd,FALSE,TRUE,rectangular
jgSRTx9e8hM,PT14M13S,2d,hd,FALSE,TRUE,rectangular
lM9tME_kiXQ,PT8M30S,2d,hd,FALSE,TRUE,rectangular
C_-0G-O-NoM,PT56M4S,2d,hd,FALSE,FALSE,rectangular
BlQ8iNJLfyA,PT33M46S,2d,hd,TRUE,TRUE,rectangular
DD2m_iqD7dI,PT3M51S,2d,hd,TRUE,TRUE,rectangular
NYzxYzM3Rj8,PT1M50S,2d,hd,FALSE,FALSE,rectangular
J5Nx42Y0PjU,PT13M38S,2d,hd,FALSE,TRUE,rectangular
i_YmtEod6Z8,PT24S,2d,hd,FALSE,FALSE,rectangular
cJzNiFLyw8k,PT5M6S,2d,hd,TRUE,TRUE,rectangular
A_QnnDQs0gU,PT3M5S,2d,hd,FALSE,TRUE,rectangular
afdSpBei-TM,PT1M,2d,hd,FALSE,FALSE,rectangular
ZOjl2XU-grE,PT8M15S,2d,hd,TRUE,TRUE,rectangular
hUo0bNz4z0s,PT12M28S,2d,hd,FALSE,TRUE,rectangular
codAUCpzrOU,PT58S,2d,hd,FALSE,TRUE,rectangular
5IRMBO-K71I,PT18M26S,2d,hd,FALSE,TRUE,rectangular
WOJ67-ngvMA,PT2M16S,2d,hd,FALSE,TRUE,rectangular
7sy3pGeUjHs,PT11M18S,2d,hd,FALSE,TRUE,rectangular
g-Kt-fOjFls,PT33M41S,2d,hd,FALSE,TRUE,rectangular
OUYGtSE0a1U,PT11M51S,2d,hd,FALSE,TRUE,rectangular
QIoyfw_WjGg,PT15M26S,2d,hd,TRUE,TRUE,rectangular
EoamrQpaix8,PT42S,2d,hd,FALSE,TRUE,rectangular
kGK7AYHayGs,PT11M35S,2d,hd,FALSE,TRUE,rectangular
I5sPN1FW4tk,PT44S,2d,hd,FALSE,TRUE,rectangular
gbKccBmvv28,PT7M25S,2d,hd,FALSE,TRUE,rectangular
FbCoKIW0LGE,PT9M11S,2d,hd,TRUE,TRUE,rectangular
mkhPNFHkBes,PT14M14S,2d,hd,FALSE,TRUE,rectangular
VmpgOhdMA2g,PT3M46S,2d,hd,TRUE,TRUE,rectangular
YJ0uCiau-vI,PT2M,2d,hd,FALSE,TRUE,rectangular
mzy9EsO49kE,PT15M5S,2d,hd,FALSE,TRUE,rectangular
9tA1-IiCTE4,PT8M2S,2d,hd,FALSE,TRUE,rectangular
CNINlgQIhx4,PT10M2S,2d,hd,FALSE,TRUE,rectangular
bvaLHbLTWuI,PT11M53S,2d,hd,TRUE,TRUE,rectangular
kHXSz9nvJXY,PT22M44S,2d,hd,FALSE,TRUE,rectangular
ZATlLRwMttk,PT12M45S,2d,hd,FALSE,TRUE,rectangular
yRYF8t2swqs,PT53M44S,2d,hd,FALSE,TRUE,rectangular
gHJaXRZElXs,PT4M18S,2d,hd,FALSE,TRUE,rectangular
kLfBA1sZaMU,PT25M28S,2d,hd,TRUE,TRUE,rectangular
2ccmB0BHRa4,PT32M1S,2d,hd,FALSE,TRUE,rectangular
Ul-HLS5nAz0,PT55M50S,2d,hd,FALSE,TRUE,rectangular
49f4jojyyM0,PT22M18S,2d,hd,FALSE,TRUE,rectangular
wnR8pG-YL_E,PT25M55S,2d,hd,TRUE,TRUE,rectangular
9xRTFtw7qWk,PT5M15S,2d,hd,FALSE,TRUE,rectangular
jAymJW63PLk,PT17M45S,2d,hd,FALSE,TRUE,rectangular
qb9RTFhhw78,PT59S,2d,hd,FALSE,TRUE,rectangular
Eg2XRrb9yLU,PT30M31S,2d,hd,FALSE,TRUE,rectangular
cd7cVNeb0Uk,PT5M57S,2d,hd,TRUE,FALSE,rectangular
kUpnOl66Cyk,PT15M13S,2d,hd,TRUE,TRUE,rectangular
sG755sJl0Bk,PT5M48S,2d,hd,TRUE,TRUE,rectangular
m92T83Dm0-Q,PT8M7S,2d,hd,FALSE,TRUE,rectangular
-4VtT3qSu_E,PT17M24S,2d,hd,FALSE,TRUE,rectangular
tPaKA6YW2Go,PT5M2S,2d,hd,FALSE,TRUE,rectangular
CgTDmJSLuh4,PT31S,2d,hd,TRUE,FALSE,rectangular
O2KwLa3xUgI,PT15M,2d,hd,TRUE,TRUE,rectangular
Cwcinb2OxUo,PT6M48S,2d,hd,FALSE,TRUE,rectangular
katdl7apwiM,PT11M59S,2d,hd,FALSE,TRUE,rectangular
ibj5Wa_yjNM,PT10M37S,2d,hd,FALSE,TRUE,rectangular
2DLg-3sbryE,PT19M17S,2d,hd,FALSE,TRUE,rectangular
jY7A53q3TUQ,PT8M27S,2d,hd,FALSE,TRUE,rectangular
Wk1odwFt0f4,PT21M50S,2d,hd,FALSE,TRUE,rectangular
FIILsSmS_nA,PT3M5S,2d,hd,TRUE,TRUE,rectangular
h7Av0xDU_ek,PT3M39S,2d,hd,FALSE,TRUE,rectangular
SMNitvVs4k0,PT14M17S,2d,hd,FALSE,TRUE,rectangular
LE_HLrtNVRA,PT33S,2d,hd,FALSE,TRUE,rectangular
92seQazFwL8,PT2M31S,2d,hd,FALSE,FALSE,rectangular
UeNIdYwut0c,PT57S,2d,hd,FALSE,FALSE,rectangular
VF0IuCGO6Yc,PT3M9S,2d,hd,FALSE,TRUE,rectangular
lH7J8HQ1YUI,PT23S,2d,hd,FALSE,TRUE,rectangular
Z7ycXlcN2w0,PT37M46S,2d,hd,FALSE,TRUE,rectangular
6hgtwg8zQ7E,PT13M25S,2d,hd,FALSE,TRUE,rectangular
UeLo2IPM1Po,PT1M27S,2d,hd,TRUE,TRUE,rectangular
pTqL6pHnAlY,PT3M14S,2d,hd,TRUE,TRUE,rectangular
XoJlg8ao7d8,PT23M36S,2d,hd,FALSE,TRUE,rectangular
R438dtTG7i4,PT47S,2d,hd,FALSE,TRUE,rectangular
ujjLow1MheQ,PT8M43S,2d,hd,FALSE,TRUE,rectangular
ikUTIdg9BDI,PT14M1S,2d,hd,FALSE,TRUE,rectangular
l89HVchoFa4,PT10M11S,2d,hd,FALSE,TRUE,rectangular
7uYG_rbGttI,PT3M5S,2d,hd,FALSE,TRUE,rectangular
BAuE8bGhnFc,PT2M34S,2d,hd,FALSE,FALSE,rectangular
